index,lat,lon,depth
2.3545000e+04, 4.5147930e+01,-1.2454592e+02,-3.3300634e+02
2.3546000e+04, 4.5147930e+01,-1.2454595e+02,-3.3300471e+02
2.3547000e+04, 4.5147930e+01,-1.2454598e+02,-3.3300212e+02
2.3548000e+04, 4.5147930e+01,-1.2454600e+02,-3.3299979e+02
2.3549000e+04, 4.5147930e+01,-1.2454603e+02,-3.3299526e+02
2.3550000e+04, 4.5147930e+01,-1.2454605e+02,-3.3299150e+02
2.3551000e+04, 4.5147930e+01,-1.2454608e+02,-3.3298464e+02
2.3552000e+04, 4.5147930e+01,-1.2454611e+02,-3.3297619e+02
2.3553000e+04, 4.5147930e+01,-1.2454613e+02,-3.3296959e+02
2.3554000e+04, 4.5147930e+01,-1.2454616e+02,-3.3295814e+02
2.3555000e+04, 4.5147930e+01,-1.2454618e+02,-3.3294942e+02
2.3556000e+04, 4.5147930e+01,-1.2454621e+02,-3.3293452e+02
2.3557000e+04, 4.5147930e+01,-1.2454624e+02,-3.3291731e+02
2.3558000e+04, 4.5147930e+01,-1.2454626e+02,-3.3290463e+02
2.3559000e+04, 4.5147930e+01,-1.2454629e+02,-3.3288398e+02
2.3560000e+04, 4.5147930e+01,-1.2454631e+02,-3.3286920e+02
2.3561000e+04, 4.5147930e+01,-1.2454634e+02,-3.3284566e+02
2.3562000e+04, 4.5147931e+01,-1.2454637e+02,-3.3282038e+02
2.3563000e+04, 4.5147931e+01,-1.2454639e+02,-3.3280302e+02
2.3564000e+04, 4.5147931e+01,-1.2454642e+02,-3.3277606e+02
2.3565000e+04, 4.5147931e+01,-1.2454644e+02,-3.3275757e+02
2.3566000e+04, 4.5147931e+01,-1.2454647e+02,-3.3272920e+02
2.3567000e+04, 4.5147931e+01,-1.2454650e+02,-3.3270024e+02
2.3568000e+04, 4.5147931e+01,-1.2454652e+02,-3.3268072e+02
2.3569000e+04, 4.5147931e+01,-1.2454655e+02,-3.3265124e+02
2.3570000e+04, 4.5147931e+01,-1.2454657e+02,-3.3263156e+02
2.3571000e+04, 4.5147931e+01,-1.2454660e+02,-3.3260213e+02
2.3572000e+04, 4.5147931e+01,-1.2454662e+02,-3.3258266e+02
2.3573000e+04, 4.5147931e+01,-1.2454665e+02,-3.3255384e+02
2.3574000e+04, 4.5147931e+01,-1.2454668e+02,-3.3252565e+02
2.3575000e+04, 4.5147931e+01,-1.2454670e+02,-3.3250731e+02
2.3576000e+04, 4.5147931e+01,-1.2454673e+02,-3.3248062e+02
2.3577000e+04, 4.5147931e+01,-1.2454675e+02,-3.3246329e+02
2.3578000e+04, 4.5147931e+01,-1.2454678e+02,-3.3243644e+02
2.3579000e+04, 4.5147931e+01,-1.2454681e+02,-3.3240855e+02
2.3580000e+04, 4.5147931e+01,-1.2454683e+02,-3.3238949e+02
2.3581000e+04, 4.5147932e+01,-1.2454686e+02,-3.3236033e+02
2.3582000e+04, 4.5147932e+01,-1.2454688e+02,-3.3234066e+02
2.3583000e+04, 4.5147932e+01,-1.2454691e+02,-3.3231091e+02
2.3584000e+04, 4.5147932e+01,-1.2454694e+02,-3.3228108e+02
2.3585000e+04, 4.5147932e+01,-1.2454696e+02,-3.3226124e+02
2.3586000e+04, 4.5147932e+01,-1.2454699e+02,-3.3223174e+02
2.3587000e+04, 4.5147932e+01,-1.2454701e+02,-3.3221233e+02
2.3588000e+04, 4.5147932e+01,-1.2454704e+02,-3.3218377e+02
2.3589000e+04, 4.5147932e+01,-1.2454707e+02,-3.3215606e+02
2.3590000e+04, 4.5147932e+01,-1.2454709e+02,-3.3213818e+02
2.3591000e+04, 4.5147932e+01,-1.2454712e+02,-3.3211238e+02
2.3592000e+04, 4.5147932e+01,-1.2454714e+02,-3.3209596e+02
2.3593000e+04, 4.5147932e+01,-1.2454717e+02,-3.3207268e+02
2.3594000e+04, 4.5147932e+01,-1.2454720e+02,-3.3205119e+02
2.3595000e+04, 4.5147932e+01,-1.2454722e+02,-3.3203798e+02
2.3596000e+04, 4.5147932e+01,-1.2454725e+02,-3.3201998e+02
2.3597000e+04, 4.5147932e+01,-1.2454727e+02,-3.3200929e+02
2.3598000e+04, 4.5147932e+01,-1.2454730e+02,-3.3199536e+02
2.3599000e+04, 4.5147932e+01,-1.2454732e+02,-3.3198745e+02
2.3600000e+04, 4.5147933e+01,-1.2454735e+02,-3.3197768e+02
2.3601000e+04, 4.5147933e+01,-1.2454738e+02,-3.3196983e+02
2.3602000e+04, 4.5147933e+01,-1.2454740e+02,-3.3196567e+02
2.3603000e+04, 4.5147933e+01,-1.2454743e+02,-3.3196090e+02
2.3604000e+04, 4.5147933e+01,-1.2454745e+02,-3.3195863e+02
2.3605000e+04, 4.5147933e+01,-1.2454748e+02,-3.3195641e+02
2.3606000e+04, 4.5147933e+01,-1.2454751e+02,-3.3195547e+02
2.3607000e+04, 4.5147933e+01,-1.2454753e+02,-3.3195545e+02
2.3608000e+04, 4.5147933e+01,-1.2454756e+02,-3.3195620e+02
2.3609000e+04, 4.5147933e+01,-1.2454758e+02,-3.3195713e+02
2.3610000e+04, 4.5147933e+01,-1.2454761e+02,-3.3195903e+02
2.3611000e+04, 4.5147933e+01,-1.2454764e+02,-3.3196136e+02
2.3612000e+04, 4.5147933e+01,-1.2454766e+02,-3.3196306e+02
2.3613000e+04, 4.5147933e+01,-1.2454769e+02,-3.3196568e+02
2.3614000e+04, 4.5147933e+01,-1.2454771e+02,-3.3196740e+02
2.3615000e+04, 4.5147933e+01,-1.2454774e+02,-3.3196978e+02
2.3616000e+04, 4.5147933e+01,-1.2454777e+02,-3.3197175e+02
2.3617000e+04, 4.5147933e+01,-1.2454779e+02,-3.3197274e+02
2.3618000e+04, 4.5147933e+01,-1.2454782e+02,-3.3197361e+02
2.3619000e+04, 4.5147934e+01,-1.2454784e+02,-3.3197381e+02
2.3620000e+04, 4.5147934e+01,-1.2454787e+02,-3.3197431e+02
2.3621000e+04, 4.5147934e+01,-1.2454790e+02,-3.3197582e+02
2.3622000e+04, 4.5147934e+01,-1.2454792e+02,-3.3197729e+02
2.3623000e+04, 4.5147934e+01,-1.2454795e+02,-3.3198008e+02
2.3624000e+04, 4.5147934e+01,-1.2454797e+02,-3.3198226e+02
2.3625000e+04, 4.5147934e+01,-1.2454800e+02,-3.3198587e+02
2.3626000e+04, 4.5147934e+01,-1.2454802e+02,-3.3198843e+02
2.3627000e+04, 4.5147934e+01,-1.2454805e+02,-3.3199239e+02
2.3628000e+04, 4.5147934e+01,-1.2454808e+02,-3.3199633e+02
2.3629000e+04, 4.5147934e+01,-1.2454810e+02,-3.3199886e+02
2.3630000e+04, 4.5147934e+01,-1.2454813e+02,-3.3200238e+02
2.3631000e+04, 4.5147934e+01,-1.2454815e+02,-3.3200448e+02
2.3632000e+04, 4.5147934e+01,-1.2454818e+02,-3.3200713e+02
2.3633000e+04, 4.5147934e+01,-1.2454821e+02,-3.3200902e+02
2.3634000e+04, 4.5147934e+01,-1.2454823e+02,-3.3200977e+02
2.3635000e+04, 4.5147934e+01,-1.2454826e+02,-3.3201003e+02
2.3636000e+04, 4.5147934e+01,-1.2454828e+02,-3.3200954e+02
2.3637000e+04, 4.5147934e+01,-1.2454831e+02,-3.3200768e+02
2.3638000e+04, 4.5147935e+01,-1.2454834e+02,-3.3200444e+02
2.3639000e+04, 4.5147935e+01,-1.2454836e+02,-3.3200131e+02
2.3640000e+04, 4.5147935e+01,-1.2454839e+02,-3.3199511e+02
2.3641000e+04, 4.5147935e+01,-1.2454841e+02,-3.3198998e+02
2.3642000e+04, 4.5147935e+01,-1.2454844e+02,-3.3198089e+02
2.3643000e+04, 4.5147935e+01,-1.2454847e+02,-3.3197027e+02
2.3644000e+04, 4.5147935e+01,-1.2454849e+02,-3.3196242e+02
2.3645000e+04, 4.5147935e+01,-1.2454852e+02,-3.3194958e+02
2.3646000e+04, 4.5147935e+01,-1.2454854e+02,-3.3194038e+02
2.3647000e+04, 4.5147935e+01,-1.2454857e+02,-3.3192573e+02
2.3648000e+04, 4.5147935e+01,-1.2454860e+02,-3.3191019e+02
2.3649000e+04, 4.5147935e+01,-1.2454862e+02,-3.3189940e+02
2.3650000e+04, 4.5147935e+01,-1.2454865e+02,-3.3188270e+02
2.3651000e+04, 4.5147935e+01,-1.2454867e+02,-3.3187128e+02
2.3652000e+04, 4.5147935e+01,-1.2454870e+02,-3.3185383e+02
2.3653000e+04, 4.5147935e+01,-1.2454872e+02,-3.3184205e+02
2.3654000e+04, 4.5147935e+01,-1.2454875e+02,-3.3182426e+02
2.3655000e+04, 4.5147935e+01,-1.2454878e+02,-3.3180646e+02
2.3656000e+04, 4.5147935e+01,-1.2454880e+02,-3.3179467e+02
2.3657000e+04, 4.5147935e+01,-1.2454883e+02,-3.3177718e+02
2.3658000e+04, 4.5147936e+01,-1.2454885e+02,-3.3176633e+02
2.3659000e+04, 4.5147936e+01,-1.2454888e+02,-3.3174961e+02
2.3660000e+04, 4.5147936e+01,-1.2454891e+02,-3.3173351e+02
2.3661000e+04, 4.5147936e+01,-1.2454893e+02,-3.3172320e+02
2.3662000e+04, 4.5147936e+01,-1.2454896e+02,-3.3170806e+02
2.3663000e+04, 4.5147936e+01,-1.2454898e+02,-3.3169776e+02
2.3664000e+04, 4.5147936e+01,-1.2454901e+02,-3.3168202e+02
2.3665000e+04, 4.5147936e+01,-1.2454904e+02,-3.3166602e+02
2.3666000e+04, 4.5147936e+01,-1.2454906e+02,-3.3165524e+02
2.3667000e+04, 4.5147936e+01,-1.2454909e+02,-3.3163896e+02
2.3668000e+04, 4.5147936e+01,-1.2454911e+02,-3.3162806e+02
2.3669000e+04, 4.5147936e+01,-1.2454914e+02,-3.3161171e+02
2.3670000e+04, 4.5147936e+01,-1.2454917e+02,-3.3159541e+02
2.3671000e+04, 4.5147936e+01,-1.2454919e+02,-3.3158462e+02
2.3672000e+04, 4.5147936e+01,-1.2454922e+02,-3.3156860e+02
2.3673000e+04, 4.5147936e+01,-1.2454924e+02,-3.3155806e+02
2.3674000e+04, 4.5147936e+01,-1.2454927e+02,-3.3154253e+02
2.3675000e+04, 4.5147936e+01,-1.2454930e+02,-3.3152738e+02
2.3676000e+04, 4.5147936e+01,-1.2454932e+02,-3.3151754e+02
2.3677000e+04, 4.5147937e+01,-1.2454935e+02,-3.3150443e+02
2.3678000e+04, 4.5147937e+01,-1.2454937e+02,-3.3149523e+02
2.3679000e+04, 4.5147937e+01,-1.2454940e+02,-3.3148198e+02
2.3680000e+04, 4.5147937e+01,-1.2454942e+02,-3.3147354e+02
2.3681000e+04, 4.5147937e+01,-1.2454945e+02,-3.3146154e+02
2.3682000e+04, 4.5147937e+01,-1.2454948e+02,-3.3145038e+02
2.3683000e+04, 4.5147937e+01,-1.2454950e+02,-3.3144337e+02
2.3684000e+04, 4.5147937e+01,-1.2454953e+02,-3.3143309e+02
2.3685000e+04, 4.5147937e+01,-1.2454955e+02,-3.3142638e+02
2.3686000e+04, 4.5147937e+01,-1.2454958e+02,-3.3141659e+02
2.3687000e+04, 4.5147937e+01,-1.2454961e+02,-3.3140714e+02
2.3688000e+04, 4.5147937e+01,-1.2454963e+02,-3.3140106e+02
2.3689000e+04, 4.5147937e+01,-1.2454966e+02,-3.3139230e+02
2.3690000e+04, 4.5147937e+01,-1.2454968e+02,-3.3138671e+02
2.3691000e+04, 4.5147937e+01,-1.2454971e+02,-3.3137873e+02
2.3692000e+04, 4.5147937e+01,-1.2454974e+02,-3.3137129e+02
2.3693000e+04, 4.5147937e+01,-1.2454976e+02,-3.3136665e+02
2.3694000e+04, 4.5147937e+01,-1.2454979e+02,-3.3136019e+02
2.3695000e+04, 4.5147937e+01,-1.2454981e+02,-3.3135624e+02
2.3696000e+04, 4.5147938e+01,-1.2454984e+02,-3.3135239e+02
2.3697000e+04, 4.5147938e+01,-1.2454987e+02,-3.3134775e+02
2.3698000e+04, 4.5147938e+01,-1.2454989e+02,-3.3134507e+02
2.3699000e+04, 4.5147938e+01,-1.2454992e+02,-3.3134172e+02
2.3700000e+04, 4.5147938e+01,-1.2454994e+02,-3.3133994e+02
2.3701000e+04, 4.5147938e+01,-1.2454997e+02,-3.3133799e+02
2.3702000e+04, 4.5147938e+01,-1.2455000e+02,-3.3133694e+02
2.3703000e+04, 4.5147938e+01,-1.2455002e+02,-3.3133675e+02
2.3704000e+04, 4.5147938e+01,-1.2455005e+02,-3.3133716e+02
2.3705000e+04, 4.5147938e+01,-1.2455007e+02,-3.3133752e+02
2.3706000e+04, 4.5147938e+01,-1.2455010e+02,-3.3133813e+02
2.3707000e+04, 4.5147938e+01,-1.2455012e+02,-3.3133864e+02
2.3708000e+04, 4.5147938e+01,-1.2455015e+02,-3.3133968e+02
2.3709000e+04, 4.5147938e+01,-1.2455018e+02,-3.3134114e+02
2.3710000e+04, 4.5147938e+01,-1.2455020e+02,-3.3134242e+02
2.3711000e+04, 4.5147938e+01,-1.2455023e+02,-3.3134489e+02
2.3712000e+04, 4.5147938e+01,-1.2455025e+02,-3.3134696e+02
2.3713000e+04, 4.5147938e+01,-1.2455028e+02,-3.3135081e+02
2.3714000e+04, 4.5147938e+01,-1.2455031e+02,-3.3135566e+02
2.3715000e+04, 4.5147939e+01,-1.2455033e+02,-3.3136118e+02
2.3716000e+04, 4.5147939e+01,-1.2455036e+02,-3.3136800e+02
2.3717000e+04, 4.5147939e+01,-1.2455038e+02,-3.3137330e+02
2.3718000e+04, 4.5147939e+01,-1.2455041e+02,-3.3138245e+02
2.3719000e+04, 4.5147939e+01,-1.2455044e+02,-3.3139319e+02
2.3720000e+04, 4.5147939e+01,-1.2455046e+02,-3.3140128e+02
2.3721000e+04, 4.5147939e+01,-1.2455049e+02,-3.3141493e+02
2.3722000e+04, 4.5147939e+01,-1.2455051e+02,-3.3142510e+02
2.3723000e+04, 4.5147939e+01,-1.2455054e+02,-3.3144204e+02
2.3724000e+04, 4.5147939e+01,-1.2455057e+02,-3.3146113e+02
2.3725000e+04, 4.5147939e+01,-1.2455059e+02,-3.3147513e+02
2.3726000e+04, 4.5147939e+01,-1.2455062e+02,-3.3149826e+02
2.3727000e+04, 4.5147939e+01,-1.2455064e+02,-3.3151509e+02
2.3728000e+04, 4.5147939e+01,-1.2455067e+02,-3.3154228e+02
2.3729000e+04, 4.5147939e+01,-1.2455069e+02,-3.3156163e+02
2.3730000e+04, 4.5147939e+01,-1.2455072e+02,-3.3159233e+02
2.3731000e+04, 4.5147939e+01,-1.2455075e+02,-3.3162489e+02
2.3732000e+04, 4.5147939e+01,-1.2455077e+02,-3.3164753e+02
2.3733000e+04, 4.5147939e+01,-1.2455080e+02,-3.3168274e+02
2.3734000e+04, 4.5147940e+01,-1.2455082e+02,-3.3170898e+02
2.3735000e+04, 4.5147940e+01,-1.2455085e+02,-3.3174634e+02
2.3736000e+04, 4.5147940e+01,-1.2455088e+02,-3.3178471e+02
2.3737000e+04, 4.5147940e+01,-1.2455090e+02,-3.3181075e+02
2.3738000e+04, 4.5147940e+01,-1.2455093e+02,-3.3185037e+02
2.3739000e+04, 4.5147940e+01,-1.2455095e+02,-3.3187707e+02
2.3740000e+04, 4.5147940e+01,-1.2455098e+02,-3.3191740e+02
2.3741000e+04, 4.5147940e+01,-1.2455101e+02,-3.3195790e+02
2.3742000e+04, 4.5147940e+01,-1.2455103e+02,-3.3198490e+02
2.3743000e+04, 4.5147940e+01,-1.2455106e+02,-3.3202524e+02
2.3744000e+04, 4.5147940e+01,-1.2455108e+02,-3.3205195e+02
2.3745000e+04, 4.5147940e+01,-1.2455111e+02,-3.3209161e+02
2.3746000e+04, 4.5147940e+01,-1.2455114e+02,-3.3213062e+02
2.3747000e+04, 4.5147940e+01,-1.2455116e+02,-3.3215691e+02
2.3748000e+04, 4.5147940e+01,-1.2455119e+02,-3.3219737e+02
2.3749000e+04, 4.5147940e+01,-1.2455121e+02,-3.3222494e+02
2.3750000e+04, 4.5147940e+01,-1.2455124e+02,-3.3226710e+02
2.3751000e+04, 4.5147940e+01,-1.2455127e+02,-3.3231004e+02
2.3752000e+04, 4.5147940e+01,-1.2455129e+02,-3.3233903e+02
2.3753000e+04, 4.5147940e+01,-1.2455132e+02,-3.3238292e+02
2.3754000e+04, 4.5147941e+01,-1.2455134e+02,-3.3241490e+02
2.3755000e+04, 4.5147941e+01,-1.2455137e+02,-3.3245928e+02
2.3756000e+04, 4.5147941e+01,-1.2455139e+02,-3.3248891e+02
2.3757000e+04, 4.5147941e+01,-1.2455142e+02,-3.3253330e+02
2.3758000e+04, 4.5147941e+01,-1.2455145e+02,-3.3257745e+02
2.3759000e+04, 4.5147941e+01,-1.2455147e+02,-3.3260668e+02
2.3760000e+04, 4.5147941e+01,-1.2455150e+02,-3.3265008e+02
2.3761000e+04, 4.5147941e+01,-1.2455152e+02,-3.3267864e+02
2.3762000e+04, 4.5147941e+01,-1.2455155e+02,-3.3272081e+02
2.3763000e+04, 4.5147941e+01,-1.2455158e+02,-3.3276202e+02
2.3764000e+04, 4.5147941e+01,-1.2455160e+02,-3.3278887e+02
2.3765000e+04, 4.5147941e+01,-1.2455163e+02,-3.3282808e+02
2.3766000e+04, 4.5147941e+01,-1.2455165e+02,-3.3285345e+02
2.3767000e+04, 4.5147941e+01,-1.2455168e+02,-3.3289021e+02
2.3768000e+04, 4.5147941e+01,-1.2455171e+02,-3.3292556e+02
2.3769000e+04, 4.5147941e+01,-1.2455173e+02,-3.3294856e+02
2.3770000e+04, 4.5147941e+01,-1.2455176e+02,-3.3298228e+02
2.3771000e+04, 4.5147941e+01,-1.2455178e+02,-3.3300425e+02
2.3772000e+04, 4.5147941e+01,-1.2455181e+02,-3.3303651e+02
2.3773000e+04, 4.5147942e+01,-1.2455184e+02,-3.3307054e+02
2.3774000e+04, 4.5147942e+01,-1.2455186e+02,-3.3309108e+02
2.3775000e+04, 4.5147942e+01,-1.2455189e+02,-3.3312131e+02
2.3776000e+04, 4.5147942e+01,-1.2455191e+02,-3.3314111e+02
2.3777000e+04, 4.5147942e+01,-1.2455194e+02,-3.3317030e+02
2.3778000e+04, 4.5147942e+01,-1.2455197e+02,-3.3319895e+02
2.3779000e+04, 4.5147942e+01,-1.2455199e+02,-3.3321778e+02
2.3780000e+04, 4.5147942e+01,-1.2455202e+02,-3.3324566e+02
2.3781000e+04, 4.5147942e+01,-1.2455204e+02,-3.3326403e+02
2.3782000e+04, 4.5147942e+01,-1.2455207e+02,-3.3329130e+02
2.3783000e+04, 4.5147942e+01,-1.2455209e+02,-3.3330931e+02
2.3784000e+04, 4.5147942e+01,-1.2455212e+02,-3.3333613e+02
2.3785000e+04, 4.5147942e+01,-1.2455215e+02,-3.3336277e+02
2.3786000e+04, 4.5147942e+01,-1.2455217e+02,-3.3338045e+02
2.3787000e+04, 4.5147942e+01,-1.2455220e+02,-3.3340690e+02
2.3788000e+04, 4.5147942e+01,-1.2455222e+02,-3.3342452e+02
2.3789000e+04, 4.5147942e+01,-1.2455225e+02,-3.3345089e+02
2.3790000e+04, 4.5147942e+01,-1.2455228e+02,-3.3347694e+02
2.3791000e+04, 4.5147942e+01,-1.2455230e+02,-3.3349411e+02
2.3792000e+04, 4.5147943e+01,-1.2455233e+02,-3.3352151e+02
2.3793000e+04, 4.5147943e+01,-1.2455235e+02,-3.3353826e+02
2.3794000e+04, 4.5147943e+01,-1.2455238e+02,-3.3356312e+02
2.3795000e+04, 4.5147943e+01,-1.2455241e+02,-3.3358764e+02
2.3796000e+04, 4.5147943e+01,-1.2455243e+02,-3.3360380e+02
2.3797000e+04, 4.5147943e+01,-1.2455246e+02,-3.3362778e+02
2.3798000e+04, 4.5147943e+01,-1.2455248e+02,-3.3364359e+02
2.3799000e+04, 4.5147943e+01,-1.2455251e+02,-3.3366704e+02
2.3800000e+04, 4.5147943e+01,-1.2455254e+02,-3.3369018e+02
2.3801000e+04, 4.5147943e+01,-1.2455256e+02,-3.3370544e+02
2.3802000e+04, 4.5147943e+01,-1.2455259e+02,-3.3372809e+02
2.3803000e+04, 4.5147943e+01,-1.2455261e+02,-3.3374302e+02
2.3804000e+04, 4.5147943e+01,-1.2455264e+02,-3.3376518e+02
2.3805000e+04, 4.5147943e+01,-1.2455267e+02,-3.3378706e+02
2.3806000e+04, 4.5147943e+01,-1.2455269e+02,-3.3380150e+02
2.3807000e+04, 4.5147943e+01,-1.2455272e+02,-3.3382292e+02
2.3808000e+04, 4.5147943e+01,-1.2455274e+02,-3.3383706e+02
2.3809000e+04, 4.5147943e+01,-1.2455277e+02,-3.3385805e+02
2.3810000e+04, 4.5147943e+01,-1.2455279e+02,-3.3387190e+02
2.3811000e+04, 4.5147943e+01,-1.2455282e+02,-3.3389248e+02
2.3812000e+04, 4.5147944e+01,-1.2455285e+02,-3.3391404e+02
2.3813000e+04, 4.5147944e+01,-1.2455287e+02,-3.3392744e+02
2.3814000e+04, 4.5147944e+01,-1.2455290e+02,-3.3394734e+02
2.3815000e+04, 4.5147944e+01,-1.2455292e+02,-3.3396046e+02
2.3816000e+04, 4.5147944e+01,-1.2455295e+02,-3.3397990e+02
2.3817000e+04, 4.5147944e+01,-1.2455298e+02,-3.3399907e+02
2.3818000e+04, 4.5147944e+01,-1.2455300e+02,-3.3401168e+02
2.3819000e+04, 4.5147944e+01,-1.2455303e+02,-3.3403035e+02
2.3820000e+04, 4.5147944e+01,-1.2455305e+02,-3.3404263e+02
2.3821000e+04, 4.5147944e+01,-1.2455308e+02,-3.3406078e+02
2.3822000e+04, 4.5147944e+01,-1.2455311e+02,-3.3407860e+02
2.3823000e+04, 4.5147944e+01,-1.2455313e+02,-3.3409030e+02
2.3824000e+04, 4.5147944e+01,-1.2455316e+02,-3.3410755e+02
2.3825000e+04, 4.5147944e+01,-1.2455318e+02,-3.3411886e+02
2.3826000e+04, 4.5147944e+01,-1.2455321e+02,-3.3413551e+02
2.3827000e+04, 4.5147944e+01,-1.2455324e+02,-3.3415180e+02
2.3828000e+04, 4.5147944e+01,-1.2455326e+02,-3.3416244e+02
2.3829000e+04, 4.5147944e+01,-1.2455329e+02,-3.3417809e+02
2.3830000e+04, 4.5147944e+01,-1.2455331e+02,-3.3418829e+02
2.3831000e+04, 4.5147945e+01,-1.2455334e+02,-3.3420427e+02
2.3832000e+04, 4.5147945e+01,-1.2455337e+02,-3.3421897e+02
2.3833000e+04, 4.5147945e+01,-1.2455339e+02,-3.3422865e+02
2.3834000e+04, 4.5147945e+01,-1.2455342e+02,-3.3424294e+02
2.3835000e+04, 4.5147945e+01,-1.2455344e+02,-3.3425232e+02
2.3836000e+04, 4.5147945e+01,-1.2455347e+02,-3.3426615e+02
2.3837000e+04, 4.5147945e+01,-1.2455349e+02,-3.3427520e+02
2.3838000e+04, 4.5147945e+01,-1.2455352e+02,-3.3428849e+02
2.3839000e+04, 4.5147945e+01,-1.2455355e+02,-3.3430143e+02
2.3840000e+04, 4.5147945e+01,-1.2455357e+02,-3.3430984e+02
2.3841000e+04, 4.5147945e+01,-1.2455360e+02,-3.3432214e+02
2.3842000e+04, 4.5147945e+01,-1.2455362e+02,-3.3433010e+02
2.3843000e+04, 4.5147945e+01,-1.2455365e+02,-3.3434168e+02
2.3844000e+04, 4.5147945e+01,-1.2455368e+02,-3.3435281e+02
2.3845000e+04, 4.5147945e+01,-1.2455370e+02,-3.3435996e+02
2.3846000e+04, 4.5147945e+01,-1.2455373e+02,-3.3437026e+02
2.3847000e+04, 4.5147945e+01,-1.2455375e+02,-3.3437684e+02
2.3848000e+04, 4.5147945e+01,-1.2455378e+02,-3.3438626e+02
2.3849000e+04, 4.5147945e+01,-1.2455381e+02,-3.3439512e+02
2.3850000e+04, 4.5147945e+01,-1.2455383e+02,-3.3440070e+02
2.3851000e+04, 4.5147946e+01,-1.2455386e+02,-3.3440942e+02
2.3852000e+04, 4.5147946e+01,-1.2455388e+02,-3.3441431e+02
2.3853000e+04, 4.5147946e+01,-1.2455391e+02,-3.3442105e+02
2.3854000e+04, 4.5147946e+01,-1.2455394e+02,-3.3442704e+02
2.3855000e+04, 4.5147946e+01,-1.2455396e+02,-3.3443065e+02
2.3856000e+04, 4.5147946e+01,-1.2455399e+02,-3.3443551e+02
2.3857000e+04, 4.5147946e+01,-1.2455401e+02,-3.3443840e+02
2.3858000e+04, 4.5147946e+01,-1.2455404e+02,-3.3444226e+02
2.3859000e+04, 4.5147946e+01,-1.2455407e+02,-3.3444558e+02
2.3860000e+04, 4.5147946e+01,-1.2455409e+02,-3.3444752e+02
2.3861000e+04, 4.5147946e+01,-1.2455412e+02,-3.3445005e+02
2.3862000e+04, 4.5147946e+01,-1.2455414e+02,-3.3445151e+02
2.3863000e+04, 4.5147946e+01,-1.2455417e+02,-3.3445338e+02
2.3864000e+04, 4.5147946e+01,-1.2455419e+02,-3.3445445e+02
2.3865000e+04, 4.5147946e+01,-1.2455422e+02,-3.3445580e+02
2.3866000e+04, 4.5147946e+01,-1.2455425e+02,-3.3445690e+02
2.3867000e+04, 4.5147946e+01,-1.2455427e+02,-3.3445752e+02
2.3868000e+04, 4.5147946e+01,-1.2455430e+02,-3.3445832e+02
2.3869000e+04, 4.5147946e+01,-1.2455432e+02,-3.3445877e+02
2.3870000e+04, 4.5147946e+01,-1.2455435e+02,-3.3445939e+02
2.3871000e+04, 4.5147947e+01,-1.2455438e+02,-3.3446062e+02
2.3872000e+04, 4.5147947e+01,-1.2455440e+02,-3.3446099e+02
2.3873000e+04, 4.5147947e+01,-1.2455443e+02,-3.3446159e+02
2.3874000e+04, 4.5147947e+01,-1.2455445e+02,-3.3446192e+02
2.3875000e+04, 4.5147947e+01,-1.2455448e+02,-3.3446205e+02
2.3876000e+04, 4.5147947e+01,-1.2455451e+02,-3.3446178e+02
2.3877000e+04, 4.5147947e+01,-1.2455453e+02,-3.3446140e+02
2.3878000e+04, 4.5147947e+01,-1.2455456e+02,-3.3446055e+02
2.3879000e+04, 4.5147947e+01,-1.2455458e+02,-3.3445983e+02
2.3880000e+04, 4.5147947e+01,-1.2455461e+02,-3.3445853e+02
2.3881000e+04, 4.5147947e+01,-1.2455464e+02,-3.3445702e+02
2.3882000e+04, 4.5147947e+01,-1.2455466e+02,-3.3445592e+02
2.3883000e+04, 4.5147947e+01,-1.2455469e+02,-3.3445416e+02
2.3884000e+04, 4.5147947e+01,-1.2455471e+02,-3.3445293e+02
2.3885000e+04, 4.5147947e+01,-1.2455474e+02,-3.3445104e+02
2.3886000e+04, 4.5147947e+01,-1.2455477e+02,-3.3444913e+02
2.3887000e+04, 4.5147947e+01,-1.2455479e+02,-3.3444786e+02
2.3888000e+04, 4.5147947e+01,-1.2455482e+02,-3.3444602e+02
2.3889000e+04, 4.5147947e+01,-1.2455484e+02,-3.3444484e+02
2.3890000e+04, 4.5147948e+01,-1.2455487e+02,-3.3444367e+02
2.3891000e+04, 4.5147948e+01,-1.2455489e+02,-3.3444266e+02
2.3892000e+04, 4.5147948e+01,-1.2455492e+02,-3.3444130e+02
2.3893000e+04, 4.5147948e+01,-1.2455495e+02,-3.3444019e+02
2.3894000e+04, 4.5147948e+01,-1.2455497e+02,-3.3443962e+02
2.3895000e+04, 4.5147948e+01,-1.2455500e+02,-3.3443897e+02
2.3896000e+04, 4.5147948e+01,-1.2455502e+02,-3.3443863e+02
2.3897000e+04, 4.5147948e+01,-1.2455505e+02,-3.3443822e+02
2.3898000e+04, 4.5147948e+01,-1.2455508e+02,-3.3443792e+02
2.3899000e+04, 4.5147948e+01,-1.2455510e+02,-3.3443778e+02
2.3900000e+04, 4.5147948e+01,-1.2455513e+02,-3.3443765e+02
2.3901000e+04, 4.5147948e+01,-1.2455515e+02,-3.3443760e+02
2.3902000e+04, 4.5147948e+01,-1.2455518e+02,-3.3443759e+02
